,id,x,y,z,uwp,pbg,base,trade,IxExCx,ix
947,947,-13.08193194901599,-18.928739245379205,-8.349340502078945,B689966-9,611,NS,Hi,{+3}(D89-1)[AC5C],3
948,948,-12.85699728706821,4.84138836787738,-8.536988862569467,C943130-8,431,S,Lo,{-2}(900+2)[1196],-2
949,949,-10.56099668752115,-10.701161569126244,-11.962523294329142,C120733-7,302,S,De Na Po,{-1}(667+0)[4648],-1
950,950,14.72431652425027,4.615558284491284,-10.776907650799217,C6829B8-6,302,,Hi,{+0}(987-1)[C975],0
951,951,-7.016794410615523,23.422582887316857,-5.1714842240056065,X620263-0,410,,De Lo Po,{-3}(710-2)[2151],-3
952,952,-2.2368042582646797,-7.3474952693593,16.12877007650636,E000246-7,530,,As Lo Va,{-3}(610-1)[3145],-3
953,953,13.760162821936294,8.22965984318918,-0.696271148792843,C998111-4,401,,Lo,{-2}(B00-2)[1155],-2
954,954,3.4079476448443558,10.656461350738883,14.086751823827786,C792669-3,412,,Ni,{-2}(752+2)[7493],-2
955,955,8.948153460275844,11.995017839674226,2.9837663943249826,A412698-A,202,NS,Ic Na Ni,{+2}(857-1)[B817],2
956,956,-20.913500027438026,7.79526845391969,-0.526770793354453,B677730-7,214,NS,Ag,{+2}(968+3)[4979],2
957,957,-14.421345645410078,-18.327799097686125,-3.9366905581146474,A9BA537-C,424,NS,Fl Ni,{+2}(E48+4)[174A],2
958,958,-20.87310533362457,10.03967903686288,-8.752207616434465,B766975-7,410,,Hi,{+1}(98A+0)[CAA2],1
959,959,-2.0941957292846816,-5.939184674187025,23.730719713038333,E325866-7,313,,,{-2}(773-2)[561A],-2
960,960,-12.5339406891398,-9.063629468795481,7.03359425760336,X777331-0,121,,Lo,{-3}(820-1)[1121],-3
961,961,-7.335362206962054,5.838732426812299,21.946913799137313,XCBA250-6,111,,Fl Lo,{-3}(810+3)[4185],-3
962,962,-1.3336295275319487,-10.37371240305619,-22.6273600997296,D777110-4,600,S,Lo,{-3}(500+0)[4173],-3
963,963,14.785241671553745,-1.8884754743352272,-6.022791201902011,C523988-6,401,,Hi In Na,{+1}(A8B+1)[4A68],1
964,964,12.252234812656948,6.456976560473282,-0.0755691467594799,A761156-C,613,,Lo,{+1}(801+3)[126E],1
965,965,-1.3315178773159075,-8.13916206220865,-17.559475390255486,B682124-9,423,,Lo,{+0}(700-2)[11A8],0
966,966,-14.676170298926616,8.247611926848124,-9.195874538476856,C584646-7,400,,Ag Ni Ri,{+0}(851+1)[8646],0
967,967,-16.514708794375455,-6.266138574249791,17.24290528340421,X310369-3,600,,Lo,{-3}(320+1)[7143],-3
968,968,11.861524143878349,15.330703360198722,11.845906701308396,E95159D-5,512,,Ni Po,{-3}(940-1)[2244],-3
969,969,16.913311951933935,4.363626363361433,10.098547339744822,B483644-8,222,NS,Ni Ri,{+1}(E54-3)[274B],1
970,970,3.99032626451144,-10.010078948287454,4.0080518914609895,ABEA301-E,404,,Lo,{+1}(G21+1)[445E],1
971,971,10.50877325483076,-5.362334909694261,-20.186946672868395,B565246-7,631,,Lo,{-1}(610-2)[1158],-1
972,972,-13.876026786808332,18.10723976873846,-8.682761176300124,D000563-7,412,S,As Ni Va,{-3}(740+1)[626B],-3
973,973,-21.36683508349603,7.428175005565435,3.8533242895456734,A7336BA-B,302,N,Na Ni,{+1}(755+2)[875C],1
974,974,-16.870916803395602,-5.504992520997859,-0.9690976004327334,B30346A-8,233,NS,Ic Ni Va,{+0}(F33-1)[6497],0
975,975,17.238900442355483,-6.271239381464911,11.232239500224377,C2029CA-6,804,,Hi Ic In Na Va,{+1}(284+3)[9A13],1
976,976,-10.203105958496456,10.9696250989053,14.218872435687935,B54699A-B,620,NS,Hi In,{+5}(A8C-4)[9E7C],5
977,977,7.08988141891872,-0.6030012333947343,-22.615610120796237,DDEA112-9,522,,Lo,{-2}(A00-3)[3159],-2
978,978,-11.112552930473763,16.429597625424368,11.834656655595282,A523886-E,311,,Na,{+2}(579-2)[6A89],2
979,979,11.331687921284733,-0.3982168643564987,-1.735693657528986,X762677-1,901,,Ni Ri,{-2}(550+0)[5451],-2
980,980,1.8232487930832708,16.08883678623783,-3.9146698540018567,B301646-8,204,NS,Ic Na Ni Va,{+0}(951-1)[7648],0
981,981,11.770609887362337,16.957205996264236,-11.732134462230864,D314541-7,530,,Ic Ni,{-3}(540+4)[9224],-3
982,982,-2.9629704646945862,-11.317894226727459,-3.920486451405819,C8B6000-7,003,S,Ba Fl,{-2}(300+2)[1111],-2
983,983,-23.516169351343553,7.445205093354618,-1.8666811503285807,B130113-B,404,,De Lo Po,{+1}(901+1)[129A],1
984,984,-23.148809256314973,3.3675274597923077,-6.580369352462778,D100323-8,300,S,Lo Va,{-3}(620+5)[217A],-3
985,985,-21.986826670231167,-0.7371882576436561,-10.827407694887864,X00075A-3,530,,As Na Va,{-2}(862+0)[6581],-2
986,986,11.32652970229356,5.903619345768191,-12.755728984979347,B995544-6,502,,Ag Ni,{+0}(845+2)[1559],0
987,987,10.01850097411694,-1.5047905428791586,4.826516275410153,D484643-2,910,S,Ag Ni Ri,{-1}(355+4)[7571],-1
988,988,-1.337121842344402,-6.747856802200591,-20.692880197747794,C6158BB-7,101,S,Ic,{-1}(678-5)[B727],-1
989,989,8.730722792419465,-9.532317061420942,9.010545424036904,C988333-4,134,,Lo,{-2}(720+0)[1141],-2
990,990,2.2882240530947673,-11.920285685491255,2.870892743454162,C100333-7,232,,Lo Va,{-2}(520+1)[3172],-2
991,991,9.45555678299269,6.273946066621022,9.596331587450614,B9676A6-A,522,,Ag Ni Ri,{+3}(E59+0)[492C],3
992,992,-13.097374945168077,-10.471273604412668,-12.110805699715389,C100200-7,322,,Lo Va,{-2}(810-3)[1178],-2
993,993,13.65758262038559,-3.6368250053103903,14.908067529050124,A240132-B,534,,De Lo Po,{+1}(C01+3)[321B],1
994,994,-0.02911990820859689,5.5426910816006645,-5.347440478031179,C315899-A,130,S,Ic,{+1}(B79-2)[B94C],1
995,995,20.186217789656304,12.849772328387289,-5.476614672050734,C444576-5,400,S,Ni,{-2}(640+1)[3376],-2
996,996,-14.570485747828204,0.005195806348606835,2.6066722753882274,B79379D-A,721,,,{+2}(86A-1)[697D],2
997,997,-4.336570115765737,23.09343502937096,-7.532664843451931,C000237-5,100,,As Lo Va,{-2}(910+1)[1155],-2
998,998,12.757804409646067,-14.48752787270886,6.577261019811287,A1007BA-F,302,,Na Va,{+2}(86E+3)[899H],2
999,999,20.507897408388764,-13.404991945406886,-4.7347912070298595,B422566-8,700,NS,Ni,{+0}(742+0)[3589],0
1000,1000,5.181068324985317,17.896304043726076,14.404422480181173,C77557A-8,520,,Ag Ni,{-1}(741+2)[6457],-1
1001,1001,-17.512661858069055,5.270635575663168,16.249627134400246,B278657-9,122,NS,Ag Ni,{+2}(E57+1)[38AC],2
1002,1002,3.7999948504434444,-23.60973907752622,5.991460358922413,B150223-A,300,NS,De Lo Po,{+2}(912+2)[147F],2
1003,1003,-7.665540280061222,-5.214326763291005,-3.17669206008751,A520955-D,100,NS,De Hi In Na Po,{+5}(88H+0)[BE1B],5
1004,1004,-6.166955862898805,-9.003027091603421,-13.644994084602285,C553563-8,320,,Ni,{-2}(440-5)[7317],-2
1005,1005,-14.955340334758038,3.318901447654393,15.302032540332988,A230410-E,101,N,De Ni Po,{+1}(B32+3)[857F],1
1006,1006,4.195209457319199,12.095759465307198,20.939202657825096,E000622-5,522,,As Na Ni Va,{-3}(251-5)[5384],-3
1007,1007,-2.6704947168167292,8.222563792921111,-22.27757086945161,E110641-5,500,,Na Ni,{-3}(750-5)[5385],-3
1008,1008,-11.048139645661308,11.293338489671351,-1.6938311244924897,C59487C-7,132,,,{-1}(979+1)[A728],-1
1009,1009,9.301440356560986,20.803867909951514,4.506276266249682,D363699-5,900,S,Ni Ri,{-2}(C54+1)[7428],-2
1010,1010,-16.003573038175624,-2.147401880695343,-15.29575405202625,A42076A-B,400,,De Na Po,{+2}(C6D+4)[2949],2
1011,1011,1.5752555162906634,-12.828208766951942,-2.6596038617858584,E313672-6,902,,Ic Na Ni,{-3}(452-3)[9392],-3
1012,1012,4.741076372638892,11.263276407156548,12.797929784492046,A46777A-A,202,N,Ag Ri,{+4}(C67+1)[5B29],4
1013,1013,-9.156849857636345,-0.6907576314688912,-8.406165187301534,A642536-9,612,N,Ni,{+0}(C46+1)[756B],0
1014,1014,-10.369379110936627,2.7674515584685366,-6.831099192978146,A983205-9,220,NS,Lo,{+1}(D11+0)[234B],1
1015,1015,-0.5742916257862551,6.734861660110269,-1.7926119084592351,C6208D9-5,621,S,De Na Po,{-1}(976-2)[4756],-1
1016,1016,15.846429087776793,16.35663793588397,-1.1544076325931074,C8AA336-7,503,S,Fl Lo,{-2}(320+4)[4147],-2
1017,1017,-0.6511237656933566,-14.042157349251017,-6.19025348025875,B754002-9,032,,,{+0}(A00-3)[1111],0
1018,1018,11.249930210565712,4.528139981343698,-5.687829682779416,B666634-5,204,,Ag Ni Ri,{+1}(C57-3)[5726],1
1019,1019,18.147745986515257,1.1979112766014377,-9.265313629194566,A502000-9,030,NS,Ba Ic Va,{+1}(D00-4)[1111],1
1020,1020,16.42840791760614,-4.563854775818877,-0.7884184321845678,A647556-B,900,,Ni,{+1}(642-5)[166A],1
1021,1021,11.820160972530285,-15.561468946023565,0.9058476747294819,E120955-9,330,,De Hi In Na Po,{+1}(988-4)[BA48],1
1022,1022,10.500671793675743,5.450743820958348,-8.993555149993181,E555200-5,204,,Lo,{-3}(410+0)[1177],-3
1023,1023,11.316054689945604,-12.17408473876785,-7.177370316856868,A77A664-C,220,N,Ni,{+1}(853+3)[573D],1
1024,1024,-15.95350274126367,-4.626842998180019,16.46233857685274,A000772-D,110,,As Na Va,{+2}(A66-1)[998C],2
1025,1025,-15.88231874060293,14.502208312050369,-4.673848946103276,C322788-9,603,,Na,{+0}(C65+0)[6748],0
1026,1026,7.290295990957624,5.221564479929724,2.470368423256758,B555885-9,132,NS,,{+2}(C76+1)[CA96],2
1027,1027,15.237385713209605,-15.923225010704373,4.736884042590211,B8557CC-6,800,,Ag,{+1}(56C-2)[A814],1
1028,1028,-3.76859462938775,9.446801601691778,-2.926578438021865,C698323-6,601,,Lo,{-2}(220-2)[4165],-2
1029,1029,-18.444229013154956,3.252373293147348,-16.327106938408527,C410988-7,422,S,Hi In Na,{+1}(58A+3)[DA9B],1
1030,1030,-17.407200184235844,8.240140923912048,-2.467375539865846,E780661-3,602,,De Ni Ri,{-2}(B54-4)[8491],-2
1031,1031,-7.449422675556722,-17.515191064194223,-15.105006747338667,D244953-6,232,S,Hi In,{+0}(387+1)[5948],0
1032,1032,-12.611091624963427,-14.320678101357636,-1.7027044931392343,E2029A8-6,402,,Hi Ic In Na Va,{+0}(486+0)[9954],0
1033,1033,6.856243375865545,5.059357496575001,-6.860164485130688,B984665-8,220,,Ag Ni Ri,{+1}(757+0)[7764],1
1034,1034,15.479925481249634,5.192753968825353,5.333556362900149,X865402-0,400,,Ni,{-3}(A32+1)[4131],-3
1035,1035,5.6042738970208505,6.024907683631414,16.380093288891384,B653376-7,302,NS,Lo,{+0}(620-1)[1385],0
1036,1036,6.617539334847966,16.481565635796485,13.91284313620077,C201331-7,402,S,Ic Lo Va,{-2}(A20-1)[2136],-2
1037,1037,-0.6527059728421936,-7.706456323553157,8.720196209570757,D785BBE-3,500,S,Hi,{-1}(8A9-3)[BA42],-1
1038,1038,-11.572350459513437,3.0132730677180533,-11.392054963518556,C657203-6,821,,Lo,{-2}(910+1)[1142],-2
1039,1039,-9.957622597904663,16.736082846788992,-14.490345148757555,B13067A-9,610,,De Na Ni Po,{+0}(956-5)[96AA],0
1040,1040,-1.8131509766245835,-8.333228800813352,9.229973003511944,A557651-D,310,,Ag Ni,{+2}(C54+4)[987H],2
1041,1041,-12.98195406296126,20.17550134806513,2.7911717778820453,B00079A-C,602,,As Na Va,{+2}(B6A+1)[591C],2
1042,1042,-5.290922966917144,22.027814957020674,8.32194525116186,D385543-2,103,S,Ag Ni,{-2}(540-1)[3311],-2
1043,1043,-2.266847929476418,15.011641928643698,-9.614314266189295,D341310-2,402,S,Lo Po,{-3}(A20+0)[2164],-3
1044,1044,-3.139042007874704,15.79291297108622,2.1416791550187497,E652677-1,112,,Ni,{-3}(453+0)[B373],-3
1045,1045,3.004195385170405,3.96064006549095,-6.7675684386332975,B335252-A,201,,Lo,{+1}(411+0)[43A9],1
1046,1046,8.236910164882561,-17.003806893190237,-6.863082658712521,D596577-4,700,,Ag Ni,{-2}(441+1)[1311],-2
1047,1047,15.305577010377174,14.282019138993757,-1.3373561050275429,D758543-1,402,S,Ag Ni,{-2}(941+1)[4311],-2
1048,1048,-7.944097233786929,-10.006385976013082,-8.56895140793345,X654203-0,332,,Lo,{-3}(710-1)[2151],-3
1049,1049,-8.457363198633017,10.077426493779795,-20.70130963820183,C686867-3,402,,Ri,{+0}(C75-1)[4843],0
1050,1050,21.577614692237475,4.722372310366269,9.153200867378425,B56A354-C,512,NS,Lo,{+2}(A22+0)[253D],2
1051,1051,4.967756202890633,-1.3877708703248615,19.23404181522213,C897624-6,403,,Ag Ni,{-1}(553+3)[8518],-1
1052,1052,-14.687301798788605,-0.3912244804841092,4.709933921205023,C3247AE-A,133,,,{+1}(C67+1)[386D],1
1053,1053,-3.1512961911758897,-12.968959209927771,1.6661056037518995,B652442-5,202,,Ni,{-1}(535+0)[2358],-1
1054,1054,3.2485599723214467,-2.8744073663884375,3.874783754897898,A11099C-D,301,,Hi In Na,{+4}(B8F+4)[9D6D],4
1055,1055,3.792116758605207,-4.042136713088102,-8.202087608653342,B664100-A,502,,Lo,{+1}(701-4)[124A],1
1056,1056,-11.882979827174472,-5.148883824598849,4.4322255625257325,C379422-5,601,S,Ni,{-2}(730+1)[7224],-2
1057,1057,2.030310528073187,-15.255772007458452,8.476175849716238,C304645-6,412,,Ic Ni Va,{-2}(653+1)[6461],-2
1058,1058,2.4412588528777315,-16.993213282748847,-2.9143455059357946,E565457-7,812,,Ni,{-3}(632-1)[5117],-3
1059,1059,3.971243303945571,5.509478617090807,11.418078870209264,A67A894-9,620,,,{+1}(678+2)[3938],1
1060,1060,-15.715661383046504,-0.20410259563368172,-1.5263641809753814,C160A88-8,432,S,De Hi,{+0}(D97+1)[9A2A],0
1061,1061,-6.098866180414541,19.874407720195947,6.835265004570817,A8AA100-B,430,,Fl Lo,{+1}(601-2)[122A],1
1062,1062,-3.628750510437034,-11.591088946262667,16.053888418596753,C200778-8,822,S,Na Va,{-1}(665+0)[8696],-1
1063,1063,7.402738693275674,-22.153965537879984,-7.594591591315236,A6A8300-B,300,,Fl Lo,{+1}(621+5)[147A],1
1064,1064,15.993627704931884,-0.23780629389167363,-11.52619495952678,E569758-7,202,,Ri,{-1}(366+5)[B625],-1
1065,1065,1.6521526203141124,-10.935059245418282,19.459962964411226,D568500-6,810,,Ag Ni,{-2}(741-1)[4346],-2
1066,1066,15.941500685349153,-0.49546556145926846,-15.17983936215978,C9A8110-8,112,,Fl Lo,{-2}(E00-1)[4134],-2
1067,1067,8.254424132613186,2.2085395271497332,11.819278233582986,C486003-7,032,S,,{-2}(700-2)[1111],-2
1068,1068,7.040039300569068,13.193312862747614,5.85393570122072,B432679-A,412,,Na Ni,{+1}(A53-3)[775D],1
1069,1069,15.14594266637127,-2.510256391231247,16.321955091022737,E521212-5,514,,Lo Po,{-3}(810+1)[3157],-3
1070,1070,-13.73895985300027,14.307172403981044,-12.197066550878189,B225212-8,222,,Lo,{-1}(A10+4)[1125],-1
1071,1071,-4.506588112690057,6.824860821951556,-13.254028181941013,A430244-B,102,,De Lo Po,{+1}(811+2)[3339],1
1072,1072,14.841982636570956,-0.29918747854417727,7.941014735702523,B23266A-C,732,NS,Na Ni,{+2}(A58+1)[888D],2
1073,1073,5.667478120009606,-1.1624672686123882,-4.914781825054876,B355134-B,100,NS,Lo,{+2}(C02+3)[131B],2
1074,1074,-2.3451271099605875,4.427771288310672,23.891188060619957,E76A413-4,300,,Ni,{-3}(530+2)[1159],-3
1075,1075,5.137637270254125,0.7098175165585641,-13.454089086937104,D975664-6,202,,Ag Ni,{-2}(851+0)[8463],-2
1076,1076,0.37499989980265824,11.693525089512224,-12.369463053554764,A533263-A,102,NS,Lo,{+2}(612+1)[247F],2
1077,1077,12.210420857118082,2.394705409128478,9.635316301835179,C150448-9,423,S,De Ni Po,{-1}(C31-4)[9357],-1
1078,1078,7.301842867253516,13.13659721142314,-18.820659424890664,D563400-7,403,,Ni,{-3}(733+1)[31A7],-3
1079,1079,2.9598463514075304,-7.945112335895982,5.288329881195636,C681255-8,824,,Lo,{-2}(H10+0)[1169],-2
1080,1080,5.356600498672265,-14.669103917727499,13.704987291312953,D200466-6,632,,Ni Va,{-3}(233-1)[3137],-3
1081,1081,-24.04320574231725,-6.597994829460157,-1.1239870134206464,A522144-B,132,,Lo,{+1}(B01-1)[2237],1
1082,1082,7.749838165457939,-13.044571400599025,-3.25442321369398,C130100-B,103,S,De Lo Po,{+0}(800-3)[4147],0
1083,1083,-13.331492250624938,-15.525278549363664,-0.17702036197843607,A6AA589-B,233,NS,Fl Ni,{+2}(F46-2)[573D],2
1084,1084,10.720423123758566,6.733456188517256,11.78781021070982,C630000-5,030,,Ba De Po,{-2}(800+2)[1111],-2
1085,1085,11.285110788726266,-5.163579078432185,-18.242233935182828,EDA9343-6,202,,Fl Lo,{-3}(920-1)[1158],-3
1086,1086,1.589475681284347,-3.808107478878875,19.077052606531275,C110598-B,120,,Ni,{+0}(542+2)[955A],0
1087,1087,-8.648060038057858,-17.212692385578954,-14.145536025816774,C643978-4,212,,Hi In,{+1}(787+0)[6A34],1
1088,1088,7.952390569285145,20.306986485018797,-5.8013347941885565,D625833-7,412,,,{-2}(973-1)[8659],-2
1089,1089,-14.42502201426174,-19.352005157913045,0.3825156473115987,C556249-9,330,,Lo,{-1}(D10+3)[5197],-1
1090,1090,6.86714272323134,18.820486489268585,14.461768703813254,C223873-9,702,S,Na,{+0}(577+0)[782B],0
1091,1091,11.71051789578228,10.394745219646945,-18.733183126920167,C36789A-5,334,,Ri,{+0}(576-1)[5837],0
1092,1092,-1.437593355494876,12.160928745591736,2.2045160482996984,B355753-8,312,,Ag,{+1}(668+1)[A874],1
1093,1093,-3.1920882754326643,-4.736558189760642,-23.443522642206098,B869642-A,102,,Ni Ri,{+2}(D55+2)[2827],2
1094,1094,17.483708298165002,-17.55664467143025,-1.1505052270603389,X587756-0,120,,Ag Ri,{+0}(C65+5)[6714],0
1095,1095,10.528176366978293,-4.537906561329363,6.513854766259508,C775353-7,502,,Lo,{-2}(320+0)[1168],-2
1096,1096,14.115612411123601,-0.2728160554254788,15.963415797432523,E557545-7,421,,Ag Ni,{-2}(941+1)[5346],-2
1097,1097,17.555777605832485,4.900568646966841,-7.538286288890406,B566343-8,102,,Lo,{-1}(D20+5)[3268],-1
1098,1098,3.923467261488206,19.138494029965408,8.035581117162755,C523202-6,402,,Lo,{-2}(910+2)[1113],-2
1099,1099,17.773716375725208,-0.11537505878150833,10.37115385310175,A666662-7,302,,Ag Ni Ri,{+1}(C54-1)[5786],1
1100,1100,10.489503357775092,-12.688364548629577,3.69598588660911,E245779-3,500,,,{-2}(B66+0)[9543],-2
1101,1101,20.1480662943318,-9.696645106602015,10.107050113960941,C100112-8,712,S,Lo Va,{-2}(900-3)[3197],-2
1102,1102,-6.703593821377324,22.297269874533786,-7.251850231952744,B8A9742-9,102,,Fl,{+1}(D65-3)[789A],1
1103,1103,-1.2743080671355211,-10.361070054398791,12.172890848770763,A554599-A,300,NS,Ag Ni,{+3}(545+4)[483A],3
1104,1104,-4.001384388806962,-2.975444882115946,-24.22660339615644,C224567-7,514,,Ni,{-2}(842-4)[4376],-2
1105,1105,-15.155904077350874,2.1612642673759783,7.262388713501888,C347874-6,400,,,{-1}(A75+0)[A775],-1
1106,1106,-12.874150709028953,-3.4698544628769925,14.120847229052707,E555256-4,200,,Lo,{-3}(610+2)[1112],-3
1107,1107,-9.591495802700218,-11.416319991413992,6.272419048165107,E4307A8-6,300,,De Na Po,{-2}(967+2)[B5A7],-2
1108,1108,-7.282838111642093,3.3982368238304916,-17.407336498225508,A130223-F,130,,De Lo Po,{+1}(911+0)[434F],1
1109,1109,15.218584055120687,-5.257591239841252,-0.2025632807946265,A7645AA-C,102,N,Ag Ni,{+2}(C43+1)[576E],2
1110,1110,-6.429072572049549,-12.955383323386144,14.165886957489809,A344745-D,613,N,,{+2}(A65+1)[A94B],2
1111,1111,11.839552686472372,5.888011206862043,-13.906253977162802,C63568A-4,400,,Ni,{-2}(B52-2)[4456],-2
1112,1112,9.113459880671043,-9.024351822481474,2.582339763938174,B648335-A,402,NS,Lo,{+2}(B22-2)[551F],2
1113,1113,5.916851166813259,-1.4256075314675876,-8.99385856751193,C665627-6,200,S,Ag Ni Ri,{+0}(855+0)[8649],0
1114,1114,-0.6923884169362959,5.474723723840941,24.268744582542396,C400749-8,303,S,Na Va,{-1}(76A-3)[B626],-1
1115,1115,10.573749559422819,-21.839635880035253,-4.704110686631402,B878301-7,224,,Lo,{-1}(720+0)[2266],-1
1116,1116,-1.2143158382179886,-8.082829554283077,-14.627505545864384,E611767-3,502,,Ic Na,{-2}(766+3)[7556],-2
1117,1117,-1.441972932082075,-7.549895488991737,-1.9290228644979313,X859503-1,120,,Ni,{-3}(840+0)[1241],-3
1118,1118,-8.130238514636062,3.9258103485222517,-12.872571976525732,D898432-1,112,S,Ni,{-3}(630+0)[5112],-3
1119,1119,5.8191116199909185,-1.6502992524901505,21.424871799257705,B67A732-A,112,,,{+2}(769-4)[5979],2
1120,1120,-12.640850219842658,13.327135455821992,8.334788145616063,E568203-6,732,,Lo,{-3}(610-1)[6184],-3
1121,1121,-14.761509311445137,-8.554141111876895,-2.1749939372512186,B696210-5,524,NS,Lo,{+0}(610+0)[1286],0
1122,1122,-5.007117389713844,7.639984886547168,-6.949361244760049,A834622-A,603,,Ni,{+1}(B57+3)[674C],1
1123,1123,5.490180317314053,-19.278434591715012,-0.10714497379811228,B6A786A-B,212,NS,Fl,{+3}(B78-2)[AB39],3
1124,1124,-0.9912223683379184,0.09703693293288684,-8.513845821387534,A423313-B,403,,Lo,{+1}(B21+3)[345A],1
1125,1125,-12.259234080776244,16.034380395265586,-3.3375060727393215,C583C98-4,432,,Hi,{+0}(7B6-2)[DC91],0
1126,1126,-15.937384321661497,-5.1847373698114705,-15.7461475118782,D678465-1,800,,Ni,{-3}(230-3)[9141],-3
1127,1127,11.419134757874655,4.3608078138265896,-0.058226709792857934,B130DCE-8,732,NS,De Hi In Na Po,{+3}(BC9+3)[DG1A],3
1128,1128,12.073833050494203,8.235888165880578,-15.233548987785667,B995300-9,302,,Lo,{+0}(820-2)[1356],0
1129,1129,-5.987828048369304,0.20032559138277728,-2.998045773715047,C322167-5,700,S,Lo,{-2}(600-2)[3144],-2
1130,1130,-7.7093863597194225,6.308872683597882,1.4576354807830205,C6977B9-4,513,S,Ag,{+0}(769+0)[8753],0
1131,1131,-7.66743842448011,2.085346802429439,-17.468784746373412,D440552-7,602,S,De Ni Po,{-3}(440-3)[823A],-3
1132,1132,-2.314313362405901,-2.7560657983237977,-21.415642028951453,A200969-F,500,N,Hi In Na Va,{+4}(789+3)[4D6H],4
1133,1133,-10.668978301907595,5.3296828778788825,13.131845365008111,D210421-7,602,,Ni,{-3}(431+2)[6133],-3
1134,1134,3.9903337605601163,-5.459140552984043,1.6419406537491688,X510574-0,533,,Ni,{-3}(740+5)[4232],-3
1135,1135,4.992712312313086,19.602001625796273,1.7342123636225781,E767730-3,414,,Ag Ri,{+0}(B64+4)[2756],0
1136,1136,-7.724495608980009,-12.48540603387393,7.593858702935691,C535433-9,202,S,Ni,{-1}(530-2)[8336],-1
1137,1137,15.432442737795753,-6.290907897589321,8.17524219525288,C9DA8DD-5,300,,,{-1}(577+2)[9747],-1
1138,1138,3.955395197985517,13.016883230470079,-10.448125983737217,D599235-3,811,S,Lo,{-3}(310+4)[1141],-3
1139,1139,-4.836574246533543,-3.5507438608625708,23.347455835159707,B785796-6,801,,Ag Ri,{+2}(567-4)[A919],2
1140,1140,-10.996074996066623,11.990142240547524,-13.872283353218995,C973594-8,604,S,Ni,{-2}(644+0)[5346],-2
1141,1141,-6.593660749042235,4.430346947985142,-17.521906976586628,DDD8211-5,132,S,Lo,{-3}(210+3)[1154],-3
1142,1142,-8.369520392127022,-11.08634650834482,-0.7342482293542063,C734730-8,513,,,{-1}(B67+3)[6689],-1
1143,1143,-7.8299479528625255,-0.778779193934892,1.6627648884313562,E785222-2,412,,Lo,{-3}(810+1)[2182],-3
1144,1144,2.3843710213235947,16.706949474229415,-6.204736180721349,D000252-8,422,S,As Lo Va,{-3}(A10+1)[6133],-3
1145,1145,-0.34468257967278926,-1.208185686327684,-6.695399416312592,C689535-4,512,,Ni,{-2}(740-1)[8373],-2
1146,1146,-23.596205398758286,-5.1007556215563525,-0.2419979117999571,C220320-7,832,,De Lo Po,{-2}(920-2)[6113],-2
1147,1147,-8.652898356919076,-10.918728501503955,-16.91885912455279,C257210-9,302,,Lo,{-1}(810-1)[1159],-1
1148,1148,-4.01664384207015,2.5781124272941214,-4.1032294700724,D794114-6,503,,Lo,{-3}(800-1)[1164],-3
1149,1149,13.409210495726875,17.397730405164324,-1.606986015978884,D255377-6,622,S,Lo,{-3}(920+0)[6136],-3
1150,1150,14.844915394585023,8.601116102422235,12.782982440256706,A7AA510-E,303,N,Fl Ni,{+1}(D42+2)[561A],1
1151,1151,3.8078802997410066,22.172520846954086,-0.8530125059382054,D401732-8,112,S,Ic Na Va,{-2}(C64+3)[8577],-2
1152,1152,-5.289534737237283,2.4820409168025357,-23.268236894035297,X413549-0,600,,Ic Ni,{-3}(A43-3)[6271],-3
1153,1153,-10.35507907665918,12.302751107465504,-5.448595006620743,B580658-A,602,,De Ni Ri,{+2}(A56-1)[3888],2
1154,1154,-16.284529618816013,-7.608673084062617,5.632392601849262,A757266-A,210,,Lo,{+1}(711+2)[137B],1
1155,1155,-8.386125283605066,-6.092091420747325,-22.638046486744397,B6678CB-5,301,,Ri,{+1}(A7B-4)[7963],1
1156,1156,14.684334756609923,-4.056815148617021,0.4373542178814249,B238643-D,401,,Ni,{+1}(652+1)[578C],1
1157,1157,12.737012160768296,9.596503306447545,3.0128634843472724,C997322-5,430,S,Lo,{-2}(A20-5)[41A7],-2
1158,1158,-1.9079450981980162,9.276460477014387,11.208594085099344,E322453-7,302,,Ni,{-3}(333+0)[2138],-3
1159,1159,8.024678333472208,-10.765242299578247,-4.402215203119825,CBB689C-7,533,,Fl,{-1}(C75-2)[9766],-1
1160,1160,-12.593266951721377,6.024020812113484,-4.080482142390929,B110324-D,304,,Lo,{+1}(C21-2)[24A8],1
1161,1161,-0.8342006278339031,-13.816083025431547,-7.914096817886962,D223656-8,102,S,Na Ni,{-3}(A52+4)[331C],-3
1162,1162,0.88754220692982,0.7127547357731301,12.106124145232966,C30048A-7,402,,Ni Va,{-2}(432-1)[1278],-2
1163,1163,7.44473482067799,12.142973701246296,-12.46755120175993,B352668-8,610,,Ni,{-1}(B55+4)[5533],-1
1164,1164,-13.605854031999536,-8.585607917602795,0.3632599044946061,D444654-6,120,S,Ni,{-3}(750+4)[4312],-3
1165,1165,3.562070059084438,3.47082328264639,-17.40111999152526,C2548BA-A,400,,,{+1}(277-4)[697D],1
1166,1166,-1.3792069313019129,-7.434718545988112,-12.181907859611979,D784524-1,532,S,Ag Ni,{-2}(B43+0)[4362],-2
1167,1167,3.6654517400907083,15.112058788769788,-11.781448458148597,C224875-6,600,,,{-1}(775+3)[7795],-1
