,id,x,y,z,uwp,pbg,base,trade,IxExCx,ix
609,609,8.217768564775668,-21.00177335124157,-0.45913429681114226,X455404-0,331,,Ni ,{-3}(930-1)[1151],-3
610,610,15.558243221616486,-12.937324647268406,2.12195590106366,C750101-7,834,S,De Lo Po ,{-2}(700+2)[1124],-2
611,611,8.534841109557739,-16.108610880329127,11.491883474963805,E431444-3,533,,Ni Po ,{-3}(331+2)[5184],-3
612,612,3.606384182559086,8.845056451602263,-2.9276045942017657,D5109A8-6,302,S,Hi In Na ,{-2}(A89+0)[677A],-2
613,613,-18.190104375616826,-7.164561727846857,-5.173868634928125,B778864-7,510,,,{+0}(57C+2)[A822],0
614,614,20.77313142446831,-5.011662112319865,12.0274969578896,E635443-7,400,,Ni ,{-3}(331+0)[1157],-3
615,615,18.678392374505197,4.68492342752615,-0.42737345608220845,C664000-4,021,S,Ba ,{-2}(300-2)[1111],-2
616,616,-13.548492220732268,6.619168893423533,7.227208333849927,B49866A-B,402,,Ag Ni ,{+1}(E52+2)[674D],1
617,617,6.417853814144364,17.91884741649559,-10.285862485015507,A586488-D,304,,Ni ,{+1}(D32-1)[155C],1
618,618,-5.443198990380138,20.486362288196386,-2.712524521789267,C740448-6,323,S,De Ni Po ,{-2}(334+5)[4213],-2
619,619,-15.414461815705383,-0.473509758319951,11.847318955344106,B652303-8,530,,Lo ,{-1}(C20-1)[32A4],-1
620,620,12.272106188106962,-11.163320498059742,-11.892265691360127,E544551-5,310,,Ni ,{-3}(C40+0)[7226],-3
621,621,-17.525829862352754,0.8741189193919141,3.8090755088400376,B535576-8,832,,Ni ,{-1}(A40+5)[6465],-1
622,622,1.3365965921626977,-1.3002429685039452,22.8659421682177,B655732-A,502,,Ag ,{+2}(D69-4)[B97C],2
623,623,-11.15549511016165,-10.88081272724688,-1.240414738366702,C510868-6,610,,Na ,{-1}(877+2)[B797],-1
624,624,1.1315340282509356,14.004052895729835,5.244977954248464,A434566-B,501,,Ni ,{+1}(647+1)[8659],1
625,625,3.805396366625496,2.615450805651598,9.40917548271678,C353569-6,701,,Ni ,{-2}(241+1)[4386],-2
626,626,-17.129429306055982,11.877372367835765,6.942826891346776,D768403-3,120,,Ni ,{-3}(530+3)[8142],-3
627,627,-19.133988981754623,4.829091317599277,4.649379801169612,C348420-9,302,,Ni ,{-1}(930-1)[5379],-1
628,628,-7.824242707432882,4.290430900178982,3.9961983101386656,A333587-B,100,,Ni ,{+1}(846-3)[763A],1
629,629,7.955415838304514,8.48170077442441,-13.538969682413343,E311466-4,323,,Ic Ni ,{-3}(732+0)[3153],-3
630,630,-4.079656841759949,0.8536993567318962,8.543390803349492,B110422-8,723,,Ni ,{-1}(E30+3)[4328],-1
631,631,-22.476720543627344,0.539279316258473,-7.517701058966847,BCAA653-E,730,NS,Fl Ni ,{+2}(A57+3)[287F],2
632,632,3.9727321388709047,-7.309475692269146,-21.66273908611382,A593853-E,333,,,{+2}(976+5)[7A8B],2
633,633,2.6282165164351614,-6.444674761076158,9.058602021538775,B795353-6,532,,Lo ,{-1}(920+2)[4236],-1
634,634,-9.56288304482068,-2.36149370836391,-5.498713781977532,E523748-8,102,,Na ,{-2}(865+1)[A54C],-2
635,635,-15.286046772527994,18.74801358987223,-3.148256817408895,E400442-6,121,,Ni Va ,{-3}(533+0)[818A],-3
636,636,-9.821412292244002,6.481694941718885,-13.644432772499798,C5AA427-8,702,,Fl Ni ,{-2}(C30-2)[8249],-2
637,637,0.947507449043683,4.7364198722008926,-5.056148498509083,AFFA77A-B,102,N,,{+2}(C6C-2)[A94B],2
638,638,-0.740353469417343,-17.07334190989462,14.75226302278297,D320530-8,212,S,De Ni Po ,{-3}(940+0)[526C],-3
639,639,-11.88410216082863,17.722992277358106,9.471527302283317,B6869AA-5,104,,Hi ,{+0}(88B+1)[9945],0
640,640,-13.859128623588434,10.925614562757247,5.299843983790042,C466884-9,334,,Ri ,{+0}(H7C+3)[7845],0
641,641,12.613030263069163,-1.742121439544031,-11.53041455901302,C97A432-7,312,S,Ni ,{-2}(C32-1)[527A],-2
642,642,6.3998095417577785,-11.136032910070604,-9.316540904773586,E1009BG-6,302,,Hi In Na Va ,{-2}(785+4)[E746],-2
643,643,-6.21343227539326,-17.610243216530492,-3.129711994459056,C458654-9,102,,Ag Ni ,{-1}(753-3)[756A],-1
644,644,-6.26587564260952,-22.286244938036866,-7.843371696701984,A150614-A,310,N,De Ni Po ,{+1}(755+2)[776B],1
645,645,10.159048964840679,-0.4591149123090943,-9.757225903855,D764535-5,504,,Ag Ni ,{-3}(640-3)[6255],-3
646,646,1.0189768132057908,3.6604207387015975,19.41663597740745,D843122-3,502,S,Lo ,{-3}(500-1)[2121],-3
647,647,11.297529351113877,-9.777948383123064,3.019637185940377,BCEA544-A,300,,Ni ,{+1}(646-3)[367A],1
648,648,12.0431724577019,-10.061362365207028,16.962322135926833,B000666-A,722,,As Na Ni Va ,{+1}(956-3)[77AE],1
649,649,-11.844621586984683,-0.3565273315844497,-8.753055400198672,E7939B6-2,611,,Hi In ,{-2}(884-2)[9784],-2
650,650,6.379991847057026,-7.379845950092206,-5.380965517781899,D310523-5,610,,Ni ,{-3}(740+3)[1253],-3
651,651,-12.598577645915793,8.270054150194456,5.025582921979926,C778424-4,510,,Ni ,{-2}(530-2)[5248],-2
652,652,-8.625501829808446,-6.589602951490531,10.308998128193176,X444686-3,104,,Ni ,{-3}(450+1)[6351],-3
653,653,-13.13749114642841,-17.159791754225072,5.721962885871007,C585410-6,702,,Ni ,{-2}(431+0)[3247],-2
654,654,-7.269902613458779,8.594914641319058,16.735454796349675,E965787-1,113,,Ag Ri ,{-2}(464+5)[4573],-2
655,655,11.525659476264838,4.252829957515802,-9.020710438888619,C8B947B-8,331,S,Fl Ni ,{-2}(F33+1)[7246],-2
656,656,-11.23422005885934,3.269338958863477,-14.940022460842057,D20078B-8,501,S,Na Va ,{-2}(96A-1)[B576],-2
657,657,-3.2899294211086003,-15.219081631779908,1.8610017723489913,C368666-4,333,S,Ag Ni Ri ,{-2}(650-1)[2456],-2
658,658,-9.938894054385477,13.208846547090292,-10.98016402415755,B478676-7,522,,Ag Ni ,{-1}(753+1)[8525],-1
659,659,-0.4863711978791707,-5.64392350105945,-22.54692069844949,B200222-C,411,NS,Lo Va ,{+2}(912-3)[147D],2
660,660,-6.931542906387644,8.984477998531776,-3.174054566100637,X335855-5,733,,,{-2}(477+0)[5683],-2
661,661,7.504584820344206,0.24087723142648398,16.579378428646624,C553987-8,401,,Hi ,{-1}(686+1)[9849],-1
662,662,-10.194249259889643,16.83825244235167,-1.6541610009779273,C677620-7,811,,Ag Ni ,{-2}(650+1)[8477],-2
663,663,2.970155071805097,4.1167177940520325,-2.814371454658282,C483237-8,212,,Lo ,{-2}(C10+0)[1168],-2
664,664,-10.842747343639598,-12.30967219748879,-3.5307263379099787,B000410-C,512,,As Ni Va ,{+1}(937+1)[353D],1
665,665,-6.369823540058989,-7.470687124455377,16.271472572465683,DFEA555-9,202,S,Ni ,{-2}(940-4)[431E],-2
666,666,-9.100102767288249,1.153859116503947,8.063254738296605,C9AA436-A,421,S,Fl Ni ,{+0}(E32+2)[1478],0
667,667,-14.481672741851343,-2.7666891022706697,19.126898283250483,C6938A8-3,124,,,{-1}(876+2)[8731],-1
668,668,12.313270003999872,16.86871187409742,6.237698123620378,C8C79DA-5,102,,Fl Hi In ,{-1}(88B+2)[C884],-1
669,669,8.351594684015174,-1.162782046799904,19.244973677738265,C634676-6,200,S,Ni ,{-2}(350+2)[7417],-2
670,670,13.26396299525962,-18.26513943311374,1.8739361471089677,A5007AA-E,301,,Na Va ,{+2}(A69-1)[59AH],2
671,671,1.383923037784579,2.556993317779366,6.984472319675483,C7AA044-B,002,S,Fl ,{+0}(A00+0)[1111],0
672,672,7.490217735677823,10.829293594535844,12.665362462249568,E435323-5,400,,Lo ,{-3}(920-1)[4141],-3
673,673,13.899234553334422,-8.182114619759307,-0.9900745610555872,D558750-3,412,S,Ag ,{-2}(768-5)[7553],-2
674,674,-11.146706609110046,-16.36227772335988,10.454119734593291,B1005AC-9,422,,Ni Va ,{+0}(A44-2)[5559],0
675,675,-8.392145289364805,-12.015209096111217,14.437483549347812,C333577-5,504,S,Ni ,{-2}(540-2)[8331],-2
676,676,-6.721846222928574,14.670020458718863,4.873913854165934,B8967A6-6,401,,Ag ,{+0}(864-2)[7736],0
677,677,-8.456591395403196,2.7847982469547783,10.681185402147026,C621300-8,801,,Lo Po ,{-2}(720-4)[3196],-2
678,678,3.078886240105433,-13.500319902504748,17.51439039671982,C596615-9,514,,Ag Ni ,{-1}(C55+0)[652D],-1
679,679,-4.03090275320121,-3.0042514967428935,9.548065736869876,D467213-4,602,S,Lo ,{-3}(310+1)[1175],-3
680,680,-2.2674901050288243,-9.60600926195307,18.73598692135976,B244BDE-8,220,,Hi In ,{+0}(6A6+0)[BB5A],0
681,681,-5.893123627648294,-12.999283165338843,-2.547033966670603,C476EFJ-4,100,,Hi In ,{-1}(9D6+3)[DD77],-1
682,682,-8.816076110750892,-10.796736107403754,-7.84399438576065,C534944-9,102,,Hi In ,{+0}(883-3)[9968],0
683,683,12.968631841530165,-3.35369645128204,-1.1734433755489715,C553664-9,600,S,Ni ,{-1}(455+4)[756E],-1
684,684,-20.9227671931774,-5.7947148864935185,-4.46493064428985,C330989-6,620,S,De Hi In Na Po ,{-1}(684-5)[9818],-1
685,685,1.8885376149763822,-4.796305656167671,4.336490969302198,C220110-8,132,S,De Lo Po ,{-2}(900-1)[1198],-2
686,686,-17.193287767143524,13.338560614065859,1.5452648959294712,E621641-4,432,,Na Ni Po ,{-3}(450-1)[7353],-3
687,687,19.40234270163697,6.0498391448504325,10.00380790601778,A552486-9,304,N,Ni ,{+0}(C34+0)[548A],0
688,688,4.44589885226761,-14.769324338295476,4.442248102601509,D448014-3,030,S,,{-3}(500+4)[1111],-3
689,689,-16.581874147804594,16.872436178891647,4.126318144693286,C401963-7,411,,Hi Ic In Na Va ,{-1}(982+4)[7869],-1
690,690,7.805410517106615,20.910738293299637,6.678251200405583,C7689DD-1,512,,Hi ,{-1}(883+1)[7833],-1
691,691,11.719677660657629,-9.580398570935845,-9.203929697087265,B997457-9,211,NS,Ni ,{+1}(D32-2)[2599],1
692,692,-14.833724651044827,-1.763510722986178,-6.947153753282648,A533300-E,222,,Lo ,{+1}(921-4)[444B],1
693,693,-7.397615433284455,8.378817208257116,12.047609579083291,C968636-3,522,S,Ag Ni Ri ,{-2}(350-3)[7413],-2
694,694,-1.711182980166459,-20.850884344888282,-2.1099520928098525,A262352-E,532,,Lo ,{+1}(A21+2)[243H],1
695,695,16.69713196533142,1.4811115376796524,-2.759011098598191,B68168C-A,711,,Ni Ri ,{+1}(956-3)[777B],1
696,696,3.4450297009634703,-3.640339836449008,-13.807019281240851,B566422-6,801,NS,Ni ,{+0}(735+2)[146A],0
697,697,-14.857034149175963,-8.58309477943378,-4.194092414670758,A764754-8,101,NS,Ag Ri ,{+1}(868+0)[9897],1
698,698,4.7298027239098595,12.85869070343722,-6.915783168797823,D582648-3,702,S,Ni Ri ,{-3}(450-4)[9378],-3
699,699,-8.432939147720075,2.094193261015925,-23.067780939929023,B652511-7,502,NS,Ni ,{+0}(344+1)[5554],0
700,700,7.549120963152828,8.681669405910142,2.0266381071469053,C557152-6,812,,Lo ,{-2}(300+3)[1113],-2
701,701,3.510421978055811,-4.792267592605043,18.532975523856308,C677645-6,311,S,Ag Ni ,{-2}(550-2)[3499],-2
702,702,-22.60916118809226,5.02635989040367,-4.47553456465325,C7C9653-A,302,,Fl Ni ,{+0}(B54+3)[261A],0
703,703,-15.555140260477257,-3.935265024777684,11.728176340583351,B3218BF-8,700,,Na Po ,{+0}(97B-3)[9827],0
704,704,10.482995973628,-5.748227992754368,-4.5164063908393395,C553734-9,202,,,{+0}(B64+2)[B777],0
705,705,-4.885575304725576,-2.2999667278707445,5.11618894290145,E320525-6,202,,De Ni Po ,{-3}(340-5)[5258],-3
706,706,9.910234358133858,-19.988307936273696,-4.793435224640397,B494346-7,702,,Lo ,{-1}(520+1)[821A],-1
707,707,-4.767918016996509,9.14033207404738,1.085677187324885,C266233-5,102,,Lo ,{-2}(410-3)[1174],-2
708,708,-17.531787366738634,0.1625142346028563,-15.795673818502726,D640232-1,400,S,De Lo Po ,{-3}(A10-1)[1191],-3
709,709,8.070995638698736,15.223874477528787,-8.839654381197432,E433353-8,132,,Lo ,{-3}(F20-4)[6138],-3
710,710,-4.58941236951726,-7.329799203205612,-23.33247386289844,B200679-A,301,,Na Ni Va ,{+1}(657+3)[4726],1
711,711,-7.050056163807906,-7.477757774293941,-5.439637195588087,A300572-9,602,,Ni Va ,{+0}(845+2)[454D],0
712,712,-1.2351796741365106,-4.126782220250985,4.313588818260689,C77A201-5,600,,Lo ,{-2}(910-1)[5121],-2
713,713,7.8703775299707734,19.386898868625973,13.042198373595943,C332500-8,212,S,Ni ,{-2}(644+1)[5356],-2
714,714,21.723599742695697,11.77591548951305,0.016647560851756893,C854526-3,430,S,Ag Ni ,{-2}(742+1)[8341],-2
715,715,-0.8386880715228362,14.075320212143094,-5.2818172710163145,C366738-7,310,,Ag Ri ,{-1}(768+0)[766B],-1
716,716,2.8230305881060014,-1.3340114028982386,-4.432139559030363,C4006A7-9,233,,Na Ni Va ,{-1}(F51-1)[6587],-1
717,717,5.874228323458114,-16.071270042858437,18.21551602100841,B416112-9,502,,Ic Lo ,{+0}(900+0)[11A7],0
718,718,9.09585619874691,10.215668790054306,16.587434365320995,B581854-7,123,,Ri ,{+0}(477+1)[8866],0
719,719,-5.880626468733824,0.803406207293339,-16.507124393110285,E9A8102-3,132,,Fl Lo ,{-3}(800+2)[1151],-3
720,720,-2.2845268926096116,18.413895012012087,-10.20082325234371,B448489-6,700,,Ni ,{-1}(333+0)[1387],-1
721,721,-4.715771997329937,1.6432322659233722,-5.18107283964711,C565855-7,202,,Ri ,{-1}(779+5)[B78A],-1
722,722,19.418859632332264,4.562510171461015,-6.26784205261438,B769222-A,534,,Lo ,{+1}(G11+0)[3356],1
723,723,9.174973729505027,7.943746021307469,13.36576217076092,B466720-8,433,NS,Ag Ri ,{+1}(H68-1)[8848],1
724,724,21.30161467998637,1.0606906777537173,-3.7224140257838823,B668731-5,514,,Ag Ri ,{+0}(B69+2)[5765],0
725,725,5.090561163951346,16.538368055473253,2.863558507021019,A547436-9,302,,Ni ,{+0}(534-1)[1455],0
726,726,22.25157491098995,2.7773238502051822,-3.203077210796806,C984437-5,312,,Ni ,{-2}(A31+1)[5276],-2
727,727,1.6633921057817969,-18.97844847331957,8.913819670386724,D8AA325-4,400,,Fl Lo ,{-3}(C20+1)[1147],-3
728,728,16.856657168277795,11.699399750737772,-6.38606956312292,B130001-B,010,,De Po ,{+1}(600+3)[1111],1
729,729,-9.5319443803147,7.757337061905262,8.855773707777132,EDFA473-7,403,,Ni ,{-3}(931-1)[5156],-3
730,730,-14.351248156308966,-9.690909125208325,-7.93554648963628,B226212-9,302,NS,Lo ,{+1}(C11+2)[2389],1
731,731,20.174186200413445,-2.06901192583846,13.299517692120688,E330310-4,901,,De Lo Po ,{-3}(C20+4)[3122],-3
732,732,-2.396512899490072,-10.334312029509041,5.829394381006509,C43577C-A,231,,,{+1}(A67+2)[A849],1
733,733,-20.85956977969472,-7.348136509911391,4.586884304131511,C333111-5,232,,Lo ,{-2}(800+3)[1135],-2
734,734,-3.322273350891236,11.229052038247216,-21.864424815228432,C233130-6,604,,Lo ,{-2}(600+0)[1138],-2
735,735,-15.652578914215653,-3.839705951555772,17.86823739187445,C41689C-6,132,S,Ic ,{-1}(776-2)[9758],-1
736,736,-17.1762261274418,4.882286904781225,-8.417947522654472,B587879-6,712,NS,Ri ,{+1}(679+2)[A932],1
737,737,-10.602426844104052,-14.12006664705387,-16.683976711532484,E683414-1,301,,Ni ,{-3}(A31+0)[7135],-3
738,738,-3.3904712196475897,18.3525180117097,7.9521018102731595,E255520-6,702,,Ag Ni ,{-3}(341+0)[5234],-3
739,739,3.7912920345402834,-14.604335935346041,1.1016855452636976,B245558-B,130,NS,Ni ,{+2}(B44-5)[471D],2
740,740,18.086035194722193,11.50957778912387,-8.991514640623095,B330435-A,732,NS,De Ni Po ,{+2}(C36+0)[2618],2
741,741,13.145153969992645,11.400135167931452,-2.6945765516676268,E300363-3,322,,Lo Va ,{-3}(920-2)[1195],-3
742,742,-9.553757309765686,5.865340971661603,18.51320644972902,A9BA645-F,112,,Fl Ni ,{+1}(C56+2)[576F],1
743,743,-1.518535572250973,0.6508220180406254,-19.83156253942054,X2586BB-0,211,,Ag Ni ,{-3}(850-5)[9361],-3
744,744,9.160289757374363,10.287251255820673,-6.390294273652996,B553578-A,802,,Ni ,{+1}(D45+3)[3657],1
745,745,-12.188814572145345,-0.24087283700147122,2.411091590221032,CBCA863-6,502,,Fl ,{-1}(872+4)[773B],-1
746,746,13.94869003214506,-14.531917974006081,14.062956484132233,B6B8521-9,430,,Fl Ni ,{+0}(A43-4)[6546],0
747,747,7.223100209944777,8.039473603552155,-10.760728997433977,B232541-9,902,,Ni ,{+0}(B42-2)[7565],0
748,748,-11.356595250937108,16.871867178684013,1.5002603079584675,C130622-9,703,S,De Na Ni Po ,{-1}(652+2)[6566],-1
749,749,12.069502742574961,10.713795784345741,16.36631738080121,C253775-8,200,,,{-1}(96A-3)[6656],-1
750,750,-0.4421819513764691,-12.413634622578812,-8.474913818875795,B430522-9,302,,De Ni Po ,{+0}(B44+1)[6514],0
751,751,-13.473465401398482,4.735185915993317,-3.8307203787622535,B441201-9,603,NS,Lo Po ,{+1}(A11+3)[5367],1
752,752,13.248663665210431,10.725095958347175,-1.8573946337807234,B343510-9,412,,Ni ,{+0}(742+3)[554A],0
753,753,-12.156567869443673,14.668289502138787,13.889398381304385,D21269B-4,213,S,Ic Na Ni ,{-3}(A50+2)[5311],-3
754,754,7.52308111209169,3.5108554492118413,20.575285577802504,D736257-8,710,,Lo ,{-3}(710-3)[1159],-3
755,755,-5.339803838880441,14.675036290423298,9.140223156790018,B558100-7,722,,Lo ,{-1}(A00-5)[112C],-1
756,756,6.53252689969711,6.275100994663429,-3.8335153560863255,B201540-C,102,NS,Ic Ni Va ,{+2}(A47+0)[279A],2
757,757,-17.883068433439455,-15.326863915687582,-3.864232626493963,C000566-5,102,S,As Ni Va ,{-2}(742+2)[3346],-2
758,758,-11.726910138962415,13.073400447675848,-10.425766600629565,B520852-C,302,,De Na Po ,{+2}(678+1)[5A8C],2
759,759,1.2760448131954205,-7.092998321596405,-20.584739735997154,E6788BF-3,602,,,{-2}(579+0)[6647],-2
760,760,-15.066860697574919,12.680144787174886,-8.20318204064472,B769112-8,503,,Lo ,{-1}(C00-3)[51AB],-1
761,761,8.168022560157945,-3.125157709061932,15.045424010949427,C777003-4,001,,,{-2}(A00+4)[1111],-2
762,762,-4.332694870286213,-11.270053272449749,-16.426042971609057,A563003-B,013,,,{+1}(D00+0)[1111],1
763,763,4.072204228081455,-8.378499124740262,21.447813304842615,B464768-8,102,,Ag Ri ,{+0}(B67+0)[7778],0
764,764,-5.789727119208693,-10.803151424350583,14.656508730191636,B89566A-5,212,,Ag Ni ,{-1}(B50+1)[4511],-1
765,765,-10.931625232519615,19.345317643892496,-2.049969681407476,D743644-6,202,S,Ni ,{-3}(852+4)[8316],-3
766,766,-6.413518065534863,15.167658702927211,0.17073375047835238,C300954-8,713,S,Hi In Na Va ,{-1}(883+0)[A818],-1
767,767,-5.883947550994173,16.600105674077923,7.116070301944955,E00067A-3,202,,As Na Ni Va ,{-3}(552+3)[4332],-3
768,768,-13.811637958481498,9.36471018750764,-3.1678085324195138,B754897-5,203,,,{+0}(A78+0)[8869],0
769,769,8.008602729311553,-6.930447838869841,-9.231021438865806,C236888-6,133,,,{-1}(673-3)[374B],-1
770,770,13.64573780509194,-9.994971260098701,7.369785974018517,C444730-6,322,,,{-1}(465+0)[5667],-1
771,771,-12.990292773760743,11.143333114158333,1.6384548853692282,C33079A-5,501,,De Na Po ,{-1}(265+0)[9657],-1
772,772,-10.216328502711702,6.3006676323977215,-1.8911343317264795,A140001-E,033,NS,De Po ,{+2}(G00+2)[1111],2
773,773,-18.02699174858577,-10.962913945675917,-8.746058614836134,D433665-3,430,S,Na Ni ,{-3}(550+2)[7311],-3
774,774,16.24953527892326,-10.822035788657075,10.616918714645418,A779435-D,634,N,Ni ,{+1}(B37-4)[651D],1
775,775,2.98452696554119,12.680356139658667,-10.203284115572874,B57799C-A,402,,Hi In ,{+2}(887-3)[AB5B],2
776,776,-1.5759105102341742,-5.049897988085017,20.47012205790747,B757453-6,222,,Ni ,{-1}(734-3)[5383],-1
777,777,-7.590913987592268,8.870535471863194,-18.044234469069014,B944462-7,822,,Ni ,{-1}(735+2)[3319],-1
778,778,-11.672615878412905,17.253817745480166,-4.081517747788871,B110257-A,900,,Lo ,{+1}(811-1)[238C],1
779,779,-7.98826150143373,-10.113660263583292,-21.183867554434066,A344244-9,612,N,Lo ,{+0}(910-3)[128A],0
780,780,-11.854644341416737,11.175300487810008,-9.24643978206956,A675211-8,702,,Lo ,{-1}(A10-3)[115A],-1
781,781,-15.694159311681604,3.935285170196451,7.704865113669896,C3408AD-6,330,S,De Po ,{-1}(378-2)[6756],-1
782,782,-12.04096365275953,6.854652476019379,0.10322640944876449,E585327-4,801,,Lo ,{-3}(320+3)[1163],-3
783,783,1.435637288753483,-22.062862751713297,-2.3077790353467686,A368510-9,612,N,Ag Ni ,{+0}(745+2)[657A],0
784,784,-0.12170855884878207,20.25417335471814,-2.1123880010916194,A4448AF-B,604,N,,{+2}(F77+0)[BA47],2
785,785,-22.387830417736943,2.071692758314292,4.630261327027208,B533675-A,400,,Na Ni ,{+1}(353+0)[4749],1
786,786,19.90980372832278,11.333733889228537,-7.903198044200643,A449320-E,600,,Lo ,{+1}(721+1)[346D],1
787,787,8.77390400230934,-6.336405225401642,7.155510219875833,D743556-4,130,,Ni ,{-3}(840+3)[6217],-3
788,788,-9.33721107486008,-3.241566930520412,14.790806283824198,C664772-6,300,S,Ag Ri ,{-1}(465-1)[2646],-1
789,789,-6.623727182550332,-6.44884963343475,-2.7553106301910435,D442330-2,412,S,Lo ,{-3}(620+1)[3166],-3
790,790,-12.721884276737017,-17.269375285974466,7.560631655800398,A263766-E,220,NS,Ri ,{+3}(66E-3)[BA6H],3
791,791,-3.724087369448681,17.011188260414546,-7.658832872157245,CFFA442-B,832,S,Ni ,{+0}(C35-5)[148D],0
792,792,-1.3883554955258393,2.3178297769866294,-22.329114879279437,C203786-A,602,S,Ic Na Va ,{+1}(66B+1)[386A],1
793,793,20.560802082628282,-5.992834590345536,8.322407560309003,DCEA440-7,512,,Ni ,{-3}(931+2)[3156],-3
794,794,-9.73783639676203,6.605138092704399,8.038920706177166,D300004-5,002,S,Va ,{-3}(700-2)[1111],-3
795,795,-2.945719528541657,-10.587254299424186,14.665865298729353,B8B8556-9,612,NS,Fl Ni ,{+1}(947+2)[36A8],1
796,796,-10.917980935660355,-13.749121189421821,10.688996216925334,A536265-C,100,,Lo ,{+1}(911+1)[236B],1
797,797,-2.600110909128478,6.59105080955017,-1.7473192648981006,A46A100-A,330,N,Lo ,{+1}(E01-2)[1268],1
798,798,14.27692998036107,-11.672240299130282,-7.908672037000219,E952550-4,402,,Ni ,{-3}(840-1)[3251],-3
799,799,0.2013066199079705,-4.1314302185084415,11.736923624769279,C651400-4,732,,Ni Po ,{-2}(A34-3)[4273],-2
800,800,3.5079560833341517,11.719224989442967,-20.19738468081247,D100534-6,910,S,Ni Va ,{-3}(340+2)[8218],-3
801,801,-19.540734755423113,-1.6550772552241855,-1.5212940892511018,D410567-8,212,,Ni ,{-3}(A40+1)[9278],-3
802,802,-1.1295676698487522,-13.405521001356997,-0.30837540844919076,B300998-C,533,,Hi In Na Va ,{+2}(F89+4)[7B99],2
803,803,23.01202355482837,-3.3961737453870597,-0.5428322649222384,C8A8148-8,820,,Fl Lo ,{-2}(900-4)[1129],-2
804,804,18.61700697279031,3.9734371704974514,2.3436880790517867,D652500-3,602,S,Ni ,{-3}(541+1)[5254],-3
805,805,3.9341222252706753,3.7223110558713026,15.369231681031792,A434345-E,622,N,Lo ,{+1}(B21+0)[245B],1
806,806,-18.378148533175974,-10.576349695074388,11.751610894124903,E6AA443-8,410,,Fl Ni ,{-3}(630+0)[3158],-3
807,807,-4.135978931869766,24.485957465549635,1.3490683188648933,C765666-8,710,,Ag Ni Ri ,{-2}(854-2)[4475],-2
808,808,4.1393535074525865,1.2217758959279346,-20.403280183115164,A300300-B,620,NS,Lo Va ,{+2}(722+3)[155B],2
809,809,3.037030279790182,-21.045101416024064,7.966375383390617,E699224-5,132,,Lo ,{-3}(510-1)[1171],-3
810,810,9.941790613364725,4.652702770600508,-1.796164003847922,E2018B8-8,503,,Ic Na Va ,{-2}(B76+3)[462B],-2
811,811,-10.580328065494998,-15.383745780474356,-0.7447616765389298,C489365-6,520,,Lo ,{-2}(520-2)[1174],-2
812,812,-7.10561968913731,16.9723395147057,8.671145944665815,E320620-5,500,,De Na Ni Po ,{-3}(A53+3)[8385],-3
813,813,14.365601880149981,-11.038458261475748,2.299760248504623,B331410-C,302,,Ni Po ,{+1}(B37-1)[551E],1
814,814,-3.566458213156193,3.4675275498313063,19.86389996232667,A622666-9,331,,Na Ni ,{+0}(A54+3)[564C],0
815,815,13.18248271560546,19.26070060752329,3.9285979381969813,A100242-E,100,,Lo Va ,{+1}(911-1)[237D],1
816,816,17.751631634938033,7.516216586534691,11.774353951979267,C20079B-6,100,S,Na Va ,{-1}(667+3)[764B],-1
817,817,16.722747557871703,3.888726619581784,-7.007547397013475,E453863-5,810,,,{-2}(874+1)[7645],-2
818,818,1.8639839791112445,3.2042732956885924,-1.0376902659529286,D556400-5,432,S,Ni ,{-3}(630+1)[5134],-3
819,819,0.1386139514574003,-8.269825693143057,-8.143783324930808,D201524-8,120,S,Ic Ni Va ,{-3}(940+4)[325A],-3
820,820,2.0062038101007817,-20.286055155992617,-0.3719359188623983,B215564-8,100,,Ic Ni ,{-1}(440-3)[443B],-1
821,821,0.11403319511801291,12.165624208354625,-19.56142228156438,C7A9766-9,602,S,Fl ,{+0}(868-1)[4726],0
822,822,-9.200026551845403,-22.617476652897096,-3.615651106679507,E9C67A6-3,322,,Fl ,{-2}(860-3)[9541],-2
823,823,-23.81444754468817,-3.1901194613644765,1.7951601472818657,E355200-2,400,,Lo ,{-3}(410+1)[1171],-3
824,824,-11.127352692985038,2.067227325583115,3.950249852264187,B410598-7,902,,Ni ,{-1}(943-2)[5454],-1
825,825,3.3177268166387606,-20.367836715009247,-3.2907958715397423,B7777AE-A,520,,Ag ,{+2}(96D+1)[B95E],2
826,826,-13.090416658653004,4.4856534611344925,-13.81657360068922,C55659D-6,400,,Ag Ni ,{-2}(743-1)[6394],-2
827,827,10.04224691964618,14.184020438487144,13.055262917930953,E224764-4,610,,,{-2}(765-1)[A563],-2
828,828,9.489683121145815,-1.2433400915284165,-3.8805885797437822,B4628AB-6,100,NS,Ri ,{+1}(B76+1)[A953],1
829,829,-12.319006280303253,11.509472471453952,2.687427375680379,D412651-7,502,S,Ic Na Ni ,{-3}(A50-1)[4348],-3
830,830,-13.590925225643996,-16.271672628029314,6.199135661400018,D545430-4,431,S,Ni ,{-3}(633-4)[6132],-3
831,831,18.59397735959355,-1.4197136902224516,-11.211890388281947,E652148-4,600,,Lo ,{-3}(900-1)[11A1],-3
832,832,-13.501728100601706,-2.047323843279475,1.7962818970527428,A230337-E,730,,De Lo Po ,{+1}(921-3)[346G],1
