,id,x,y,uwp,pbg,base,trade,ixexcx,ix
260,260,65.26755379314002,31.32604674757569,E457873-6,402,,,{-2}(A75+0)[B688],-2
261,261,-36.467717739409,-12.048602628919758,C313302-8,712,,Ic Lo ,{-2}(A20-2)[6168],-2
262,262,54.82866424510906,16.83027236715713,B530962-8,132,,De Hi In Na Po ,{+0}(F8B-2)[5917],0
263,263,-83.74878225144826,-34.86195919538923,C444031-4,022,,,{-2}(A00-2)[1111],-2
264,264,19.394162711432706,47.229509659755344,B233037-9,002,,,{+0}(500+1)[1111],0
265,265,82.20911549253522,-29.52396798569845,B785322-8,811,,Lo ,{-1}(A20+1)[725A],-1
266,266,44.82281156686183,34.18760482815855,C767336-8,633,,Lo ,{-2}(C20+3)[1118],-2
267,267,-58.39712690809225,69.6707565437283,A683599-7,800,,Ni ,{-1}(940+2)[1477],-1
268,268,-89.14358399365045,-0.11769181564458275,C67A438-9,400,,Ni ,{-1}(935+3)[3369],-1
269,269,64.1218536129706,-25.65049930130845,B984567-7,412,NS,Ag Ni ,{+0}(545+0)[5559],0
270,270,24.052797119193393,33.39508612153801,B424631-9,701,,Ni ,{+0}(656+1)[362B],0
271,271,0.9352538739434868,1.7143466885170655,B763301-7,520,,Lo ,{-1}(320+0)[121C],-1
272,272,-79.35119024779173,52.04176165006413,D677565-1,410,S,Ag Ni ,{-3}(540-5)[3251],-3
273,273,42.80728393621336,49.66007985891612,B453348-6,310,,Lo ,{-1}(A20+3)[4226],-1
274,274,2.119411499858015,-47.69625451012875,B512330-C,411,NS,Ic Lo ,{+2}(922+0)[555B],2
275,275,-14.670869753718051,74.04604484508242,E6A8644-7,422,,Fl Ni ,{-3}(952-1)[4319],-3
276,276,-51.701363302868316,34.46340325222354,C9A5799-9,801,S,Fl ,{+0}(966+2)[7738],0
277,277,20.609520101112324,-70.49150582445989,A998474-C,304,,Ni ,{+1}(A33+0)[755E],1
278,278,80.5611359183402,-5.5813133782547375,C510113-9,602,S,Lo ,{-1}(700+5)[6167],-1
279,279,34.115143709288034,-21.6061216589444,D000486-6,102,S,As Ni Va ,{-3}(331-1)[5137],-3
280,280,-53.433246771653906,11.878481270588592,E384201-7,932,,Lo ,{-3}(710+2)[6178],-3
281,281,-95.63640239360551,16.05710380228771,B203552-B,302,,Ic Ni Va ,{+1}(A46+3)[5637],1
282,282,54.506063718818496,-36.304584164840925,A100245-C,100,,Lo Va ,{+1}(411+2)[133E],1
283,283,76.3785843718642,-1.2246022037801563,C432877-8,102,S,Na ,{-1}(D73+3)[7717],-1
284,284,-29.51193325030308,-15.038765139373545,A110342-B,202,,Lo ,{+1}(921+2)[347C],1
285,285,56.283958427792726,-74.22778806167038,B434427-A,410,NS,Ni ,{+2}(936-3)[5649],2
286,286,59.023908050813304,66.24877975474341,B794000-7,021,,Ba ,{-1}(500+0)[1111],-1
287,287,-71.98974589942341,48.808961098962975,C120524-6,803,S,De Ni Po ,{-2}(843+4)[9312],-2
288,288,53.009195364077264,82.3722604336476,A756475-8,621,N,Ni ,{-1}(631-4)[4326],-1
289,289,42.868686790028775,-32.23947679880761,C754622-4,504,,Ag Ni ,{-2}(954-2)[5432],-2
290,290,37.601753590837504,-43.47718854529408,C9EA475-6,822,,Ni ,{-2}(330+2)[5275],-2
291,291,-47.29827791407859,-82.8831516825388,CCEA210-6,502,,Lo ,{-2}(310+0)[314A],-2
292,292,-62.81739002072933,-50.25875942300435,A100697-E,402,,Na Ni Va ,{+1}(B55+0)[A79D],1
293,293,88.4712608290373,-24.740812384156264,C222544-8,400,,Ni ,{-2}(940+0)[7368],-2
294,294,13.586930346034976,-45.942837352025315,E6AA886-9,113,,Fl ,{-1}(B76+0)[573D],-1
295,295,21.156926152664866,65.95260749654012,C696314-4,800,,Lo ,{-2}(720+5)[4134],-2
296,296,14.562906277029008,-65.60334605249774,B402638-C,301,,Ic Na Ni Va ,{+1}(453-4)[475D],1
297,297,32.64451877628123,-72.77131857283996,B211469-B,502,NS,Ic Ni ,{+2}(B34+4)[8617],2
298,298,7.122933257486697,-86.31816684180545,C7CA68C-6,232,,Fl Ni ,{-2}(950+1)[9457],-2
299,299,5.9570505157718445,52.950676301017616,C337000-9,002,S,Ba ,{-1}(A00-2)[1111],-1
300,300,-18.722295470340168,28.41859944024394,D210545-7,730,S,Ni ,{-3}(741+2)[5245],-3
301,301,4.410090225157104,59.125912148399664,D2256AF-5,202,S,Ni ,{-3}(753-4)[8321],-3
302,302,-73.40205513113803,-51.25528030656123,A759865-C,522,,,{+2}(A77+1)[6A2F],2
303,303,86.36127113738472,37.43773511606676,D769349-7,221,S,Lo ,{-3}(320-4)[1168],-3
304,304,-9.112326336267461,-80.5993042994459,B9B9889-9,132,NS,Fl ,{+2}(975+2)[8A5B],2
305,305,51.64845694968898,34.56119821466268,C566596-8,500,S,Ag Ni ,{-2}(840-4)[A359],-2
306,306,-68.53636135685632,-13.833499600757126,B673876-9,332,,,{+1}(G77-1)[9939],1
307,307,16.15267302370791,-36.515287555054535,B5379AD-8,100,,Hi In ,{+0}(A86+5)[8998],0
308,308,86.82495464658801,-17.621109001318658,E651897-2,112,,Po ,{-2}(876+0)[8655],-2
309,309,1.0407238120489826,71.56423937472776,A483545-9,522,NS,Ni ,{+1}(847-2)[6619],1
310,310,47.87828331085826,55.88114290894983,B9B6556-A,810,,Fl Ni ,{+1}(B45-3)[467A],1
311,311,68.03650566352786,17.659841483769245,C5579BE-7,523,S,Hi ,{-1}(A89+0)[A858],-1
312,312,82.50613406632854,-39.67962579280697,C375610-7,231,S,Ag Ni ,{-2}(C53-3)[1477],-2
313,313,-10.930187157665161,-65.610724846118,B203133-8,731,,Ic Lo Va ,{-1}(A00+0)[2133],-1
314,314,87.82081704912852,-5.316318354860372,X625410-3,420,,Ni ,{-3}(230+2)[2141],-3
315,315,-79.50775706810226,-45.708140794478915,B100466-A,312,NS,Ni Va ,{+2}(638-3)[767B],2
316,316,-32.84209115738448,2.834754292993402,C554511-8,431,,Ag Ni ,{-2}(B44-1)[6347],-2
317,317,-9.688671566801776,76.08431585390016,E100656-8,532,,Na Ni Va ,{-3}(D53+0)[336C],-3
318,318,70.11878534462717,64.17032438977586,B6A8BBD-A,131,NS,Fl Hi In ,{+3}(BA5-2)[EE2D],3
319,319,-18.812526157824028,-56.40213655465735,C589446-9,332,S,Ni ,{-1}(B31-5)[136C],-1
320,320,-58.54984063847728,52.33426265039183,BDAA595-C,812,,Fl Ni ,{+1}(542-2)[567B],1
321,321,-66.092834969195,-47.91290110755073,B524413-7,411,,Ni ,{-1}(530-3)[5339],-1
322,322,-54.55463554110524,15.796817530769713,C000879-A,300,,As Na Va ,{+1}(878-2)[895A],1
323,323,-91.52905272598137,-36.87561455137753,B532468-8,232,,Ni ,{-1}(F33-3)[2349],-1
324,324,11.443461674102107,-58.02281180351952,D477652-8,330,,Ag Ni ,{-3}(750+2)[834A],-3
325,325,-47.86140927421438,-17.068931070985993,B687442-A,402,NS,Ni ,{+2}(938+4)[961D],2
326,326,16.80251702373239,63.84223660922217,CB9368A-3,120,,Ni ,{-2}(350-3)[7414],-2
327,327,67.18121430049789,38.14886451376176,B841247-6,310,,Lo Po ,{-1}(310+1)[2115],-1
328,328,-85.71150646996924,-39.97578999877225,A200221-F,403,N,Lo Va ,{+1}(D11+0)[236G],1
329,329,-22.49685183752641,-35.33000031647266,A87A8A5-D,100,,,{+2}(279-1)[5A9F],2
330,330,-6.108929430661991,77.76197247110737,C491553-6,812,,Ni ,{-2}(640-3)[2313],-2
331,331,68.71373898637157,66.20839685556328,C120661-A,710,S,De Na Ni Po ,{+0}(D55-3)[866B],0
332,332,-93.27836161205269,-28.206706992162033,B233565-9,221,NS,Ni ,{+1}(B45-2)[867C],1
333,333,-4.917236918920098,76.89562427284898,A524457-E,603,,Ni ,{+1}(732+1)[15AH],1
334,334,83.81660410804682,9.042119258910276,C413495-8,612,,Ic Ni ,{-2}(B31-2)[5239],-2
335,335,5.09110367420238,9.88508569912514,C432386-8,202,S,Lo ,{-2}(820-2)[114B],-2
336,336,-50.3778489753999,-44.82676647444672,E740557-4,701,,De Ni Po ,{-3}(841+4)[6219],-3
337,337,62.45198013756048,-60.5328827257402,E110131-9,200,,Lo ,{-2}(A00-1)[216D],-2
338,338,-87.57511074678503,17.93552500713458,A8DA540-A,314,NS,Ni ,{+2}(947+0)[4778],2
339,339,24.659401768288113,9.104145876196036,A213342-F,223,,Ic Lo ,{+1}(C21-1)[148B],1
340,340,-62.455569919515,-68.52683262625618,C978599-8,102,,Ag Ni ,{-2}(B44+0)[2328],-2
341,341,27.951520602353042,-36.279233495574694,C67A657-8,122,S,Ni ,{-2}(C50+3)[A48D],-2
342,342,-38.88786255967407,17.00455464733015,C885798-6,512,,Ag Ri ,{-1}(B64+0)[B674],-1
343,343,4.443318961304787,-38.3343508928929,E9C7357-5,430,,Fl Lo ,{-3}(420-2)[1155],-3
344,344,93.25061472221104,26.228594574027287,B575200-B,422,NS,Lo ,{+2}(D12+0)[1468],2
345,345,-57.79712292061563,16.48437499488329,D120221-7,500,S,De Lo Po ,{-3}(610+1)[1189],-3
346,346,-28.055760978619414,-84.84463923698597,A150564-A,320,,De Ni Po ,{+1}(E47+2)[2659],1
347,347,-55.869306027979036,-28.974528258499376,B240586-C,500,,De Ni Po ,{+1}(845+4)[8669],1
348,348,-61.14893997345015,-54.13193963529102,C96A735-7,701,S,Ri ,{-1}(762-4)[3658],-1
349,349,86.84663978626695,-40.09501323612346,B66A010-B,002,,,{+1}(900+0)[1111],1
350,350,-40.32548585063536,-52.04658758878167,C498636-4,430,S,Ag Ni ,{-2}(A54-1)[6472],-2
351,351,41.65398734946937,-20.4789856994136,D983353-5,523,S,Lo ,{-3}(A20+1)[1193],-3
352,352,30.13846581840567,64.48766576667735,C9A6243-4,330,S,Fl Lo ,{-2}(610+0)[2157],-2
353,353,58.0807389140336,49.5000762279699,D240652-9,422,S,De Ni Po ,{-2}(B50+0)[646B],-2
354,354,7.519845798704727,-44.03486637586358,C7B8532-8,522,,Fl Ni ,{-2}(C40+0)[7316],-2
355,355,-71.81911682436912,23.32138954724887,C6A9777-A,802,,Fl ,{+1}(768+2)[38A9],1
356,356,18.1912443867841,-55.09670708912371,B130435-A,220,,De Ni Po ,{+1}(535+2)[1568],1
357,357,9.314065772320479,-8.061398180343481,D684678-2,901,S,Ag Ni Ri ,{-3}(950+0)[5323],-3
358,358,-52.65556292746718,4.243683622750183,C100999-A,422,,Hi In Na Va ,{+1}(889-1)[8A3A],1
359,359,-83.64563234602488,28.37886921839443,B748333-6,602,NS,Lo ,{+0}(A20+0)[2378],0
360,360,78.98169995337949,-34.05938757165734,B353432-A,500,NS,Ni ,{+2}(837-2)[465B],2
361,361,82.4526060893578,-32.51297827446249,A10038A-A,202,,Lo Va ,{+1}(621+0)[7426],1
362,362,-64.75782327290752,-19.773239277174447,E200300-4,532,,Lo Va ,{-3}(920+0)[3182],-3
363,363,30.249263003379756,-47.75411691529883,E501332-6,514,,Ic Lo Va ,{-3}(620+1)[1178],-3
364,364,91.95561405212732,-24.4217592576798,C952530-3,914,S,Ni ,{-2}(640-5)[8313],-2
365,365,-2.9764841437623257,73.26307956463856,C5578DC-2,202,S,,{-1}(67B+3)[3784],-1
366,366,91.75321567756838,-28.44051688970857,C875486-3,104,S,Ni ,{-2}(830+1)[1271],-2
367,367,86.05129397105307,8.813426765318845,A477430-8,103,,Ni ,{-1}(735-2)[8347],-1
368,368,56.79266280116495,-48.85520694612151,A130421-C,423,,De Ni Po ,{+1}(C37+0)[45A9],1
369,369,-53.683373682779624,-51.81477931947052,C776888-5,202,S,,{-1}(57A+1)[B734],-1
370,370,40.93502641550231,1.5752702188943424,E685720-6,120,,Ag Ri ,{-2}(563+1)[6579],-2
371,371,48.492112496239635,46.95694152625525,CEFA343-A,701,S,Lo ,{+0}(A20+3)[433E],0
372,372,-56.896587691435926,40.576920312312566,B784654-B,202,NS,Ag Ni Ri ,{+2}(757-4)[58AB],2
373,373,-72.0418888661434,65.18790861129023,E677853-3,312,,,{-2}(675+1)[7665],-2
374,374,89.58939108487101,-21.3613729401696,E464745-2,902,,Ag Ri ,{-2}(C61+3)[6521],-2
375,375,-72.60744698285852,53.78574875198288,B565534-B,114,,Ag Ni ,{+1}(A45+0)[269B],1
376,376,33.57186587165057,31.210648068203373,CAEA423-A,530,,Ni ,{+0}(C36+1)[544E],0
377,377,44.37398048259313,81.18217206967611,B895013-A,031,,,{+1}(B00-3)[1111],1
378,378,-8.577189949657772,24.245279979379553,C496205-4,802,,Lo ,{-2}(A10+3)[11A7],-2
379,379,-4.74179699460191,-7.5307155099412215,E26798A-7,402,,Hi ,{-2}(B81+3)[B728],-2
380,380,16.752464514878774,36.32865504344751,C6AA441-A,732,,Fl Ni ,{+0}(734-2)[1465],0
381,381,-24.3778431414726,81.69340506555139,EDFA610-5,100,,Ni ,{-3}(950+2)[7363],-3
382,382,94.94571291018843,-1.7525467445009602,D100586-7,713,,Ni Va ,{-3}(941-3)[8248],-3
383,383,24.343906788490834,3.8026622072539373,A976752-C,202,NS,Ag ,{+3}(965+5)[5A1F],3
384,384,-66.34922514327803,68.822743701547,C555421-4,622,,Ni ,{-2}(630+0)[2248],-2
385,385,9.959586495673033,24.22851170913831,B568644-6,621,,Ag Ni Ri ,{-1}(A52-1)[7558],-1
386,386,-61.8602060267025,7.157113936860715,B482788-7,102,NS,Ri ,{+1}(367+2)[9885],1
387,387,-71.28269414231212,26.471749401439503,B9DA400-9,500,,Ni ,{+0}(B36+0)[247B],0
388,388,45.24898815179781,-22.353948080243512,A5007CD-A,634,NS,Na Va ,{+3}(F6B-2)[4A56],3
389,389,-25.9667605458892,55.66438598477541,C446766-8,210,,,{-1}(86A+0)[B687],-1
390,390,50.02700744076676,5.574545989529134,A1008BD-E,420,N,Na Va ,{+2}(678+4)[3A9E],2
391,391,-57.645839788346564,67.99890566604725,B45A210-C,303,,Lo ,{+1}(A11+1)[137H],1
392,392,66.00028716746648,-40.08806771437674,A887746-B,301,,Ag Ri ,{+2}(C6B-2)[6977],2
393,393,23.13941149712693,53.31158132577032,C413532-6,300,,Ic Ni ,{-2}(543-1)[4393],-2
394,394,-97.06838676099241,-0.6904658626103899,C100777-8,312,,Na Va ,{-1}(566+1)[B626],-1
395,395,-94.40179217933542,-22.237254326234492,B778554-7,220,,Ag Ni ,{-1}(944+4)[5466],-1
396,396,-23.788512364646696,-7.25382535600354,C663768-5,722,,Ri ,{-1}(767-1)[9616],-1
397,397,-22.76325136724291,79.38331932332407,B9AA898-B,800,,Fl ,{+2}(579-1)[BA3B],2
398,398,-18.28999866009884,53.03156284215733,C645664-3,102,,Ni ,{-2}(950+1)[9444],-2
399,399,44.222741205098835,15.113089782624778,CCB9223-7,300,S,Fl Lo ,{-2}(710-3)[7185],-2
400,400,53.76278458809105,49.27951921673248,E402630-4,512,,Ic Na Ni Va ,{-3}(353-2)[6353],-3
401,401,74.80253201021405,24.74708597297395,B1305A9-B,320,,De Ni Po ,{+1}(B47-3)[168A],1
402,402,71.86186821917875,-11.099994605705522,A47A244-B,703,,Lo ,{+1}(A11+0)[535F],1
403,403,-12.802086760035913,-37.67520154348365,E645136-4,402,,Lo ,{-3}(800+1)[3151],-3
404,404,-46.782309734537876,52.60238999946063,C533574-6,624,S,Ni ,{-2}(842-4)[6398],-2
405,405,12.372449607606374,76.85130108445671,B140304-9,822,,De Lo Po ,{+0}(A20+3)[137C],0
406,406,-29.05626368670302,80.61514180889846,C34278D-6,422,,,{-1}(367+4)[7645],-1
407,407,-57.91387139998865,-68.4568481594995,C521567-6,510,S,Ni Po ,{-2}(B44-4)[2341],-2
408,408,75.92429815716164,-50.487207261624924,C322532-A,302,,Ni ,{+0}(745+1)[9529],0
409,409,-77.21897040049942,13.349233052305753,D301977-7,512,S,Hi Ic In Na Va ,{-2}(784+3)[A736],-2
410,410,35.23491505298566,15.610598322967494,C7BA5AA-B,411,S,Fl Ni ,{+0}(A41+0)[A517],0
411,411,30.08930002129746,-28.757342016490362,D610300-5,132,S,Lo ,{-3}(620-1)[1186],-3
412,412,-50.1887563251884,-3.2552799793423848,D000110-8,703,,As Lo Va ,{-3}(700+3)[117D],-3
413,413,2.6637904672894397,14.771732742580257,B233505-D,501,,Ni ,{+1}(842-1)[568F],1
414,414,-83.61777035811151,-21.735247023728533,C9EA153-C,212,,Lo ,{+0}(A00+3)[614A],0
415,415,8.311543789489463,60.607043145587,B530201-C,610,,De Lo Po ,{+1}(811+1)[334C],1
416,416,-5.73643943856692,12.217508959733037,E2238DC-4,423,,Na ,{-2}(B78+0)[7634],-2
417,417,-38.56504983150843,-89.07158296765967,CFFA886-8,333,,,{-1}(B74-5)[6767],-1
418,418,24.88879089795941,-57.20418138963996,D62185A-6,322,,Na Po ,{-2}(973+0)[7685],-2
419,419,-6.2563835410658575,-60.106230467301835,D224430-6,104,S,Ni ,{-3}(530-3)[1146],-3
420,420,89.21062083078539,-15.01121705192796,C100873-9,300,S,Na Va ,{+0}(679+1)[B87A],0
421,421,47.105234338670265,84.3023409229462,D365221-2,102,S,Lo ,{-3}(610+0)[2154],-3
422,422,-63.981766856252875,11.466038301414127,B26177A-C,302,,Ri ,{+2}(86E-1)[594F],2
423,423,32.47311165023772,6.899260346701075,C637104-8,102,,Lo ,{-2}(A00+0)[3176],-2
424,424,13.141030700017264,-66.95734204425297,B468667-6,601,,Ag Ni Ri ,{-1}(651+5)[A556],-1
425,425,-82.07656457324966,-49.63832879829002,D785589-1,500,S,Ag Ni ,{-3}(B40+4)[3261],-3
426,426,46.09443255928913,80.77091609300156,C686451-9,611,,Ni ,{-1}(933+0)[1396],-1
427,427,-38.66180347461516,40.50115776483361,A689766-B,102,,Ri ,{+2}(967-1)[594E],2
428,428,-41.41632663735071,86.29288418985948,C345350-5,704,S,Lo ,{-2}(A20-3)[4153],-2
429,429,-86.57838095090669,-15.623456255601376,A100658-E,110,NS,Na Ni Va ,{+2}(C54+1)[288E],2
430,430,61.43678811470752,-14.991773711307,E458200-6,502,,Lo ,{-3}(910-3)[1127],-3
431,431,-20.031277935765026,9.648225690587587,B773469-6,610,NS,Ni ,{+0}(736+3)[5467],0
432,432,59.924879613297,-33.71374486570608,A424512-C,233,N,Ni ,{+1}(C44+2)[3689],1
433,433,0.2827005219827816,-78.62840197396517,E341155-8,100,,Lo Po ,{-3}(500-2)[511A],-3
434,434,-48.93211765437264,70.72845215057355,E110DCC-4,803,,Hi In Na ,{-2}(CC9-1)[HB76],-2
435,435,9.127953761870188,81.31206529174521,D8C957B-4,300,,Fl Ni ,{-3}(940-1)[6224],-3
436,436,-81.39687352130032,-47.50711081155718,D232688-6,103,S,Na Ni ,{-3}(452+4)[4394],-3
437,437,28.072296409804665,30.214890862825428,BEFA455-E,612,,Ni ,{+1}(C32+1)[454G],1
438,438,39.75901976263496,-52.55454784813318,B150775-9,203,,De Po ,{+1}(667-2)[5855],1
439,439,75.5294071392296,22.560449660757364,D463753-7,202,S,Ri ,{-2}(765+2)[6563],-2
440,440,-52.782028655507254,-67.24395489554425,B9CA323-B,502,,Fl Lo ,{+1}(921+1)[644F],1
441,441,56.88814173876939,51.92154381369598,A364734-B,504,,Ag Ri ,{+2}(C6E+4)[C98C],2
442,442,-58.60222337315824,-2.047627994963941,B446110-8,630,NS,Lo ,{+0}(500+2)[1146],0
443,443,-55.89680101279883,-55.57417818908381,C230476-8,710,,De Ni Po ,{-2}(A32-3)[123A],-2
444,444,-2.983990407384951,90.37519877844807,A547599-B,821,,Ni ,{+1}(F44-3)[467E],1
445,445,-39.02561476673898,-5.04699256932708,E437512-5,122,,Ni ,{-3}(841+5)[A258],-3
446,446,-57.28429671584716,-75.63812785687216,C655430-8,604,S,Ni ,{-2}(D30-2)[1278],-2
447,447,-86.68741336038413,9.091919691048611,B454643-B,212,NS,Ag Ni ,{+2}(D56-1)[7897],2
448,448,19.242430693728906,-10.709037347229655,B577415-7,702,,Ni ,{-1}(532+4)[2357],-1
449,449,-47.56174116471787,-25.747046432352395,D591654-4,202,,Ni ,{-3}(352+2)[7354],-3
450,450,90.75174485942121,32.11141527340544,C23045A-A,732,,De Ni Po ,{+0}(F36-2)[447C],0
451,451,-38.17700863458013,-25.056238188598854,A643948-8,630,,Hi In ,{+0}(A88-2)[B939],0
452,452,72.12287888883226,2.8857296227162044,D631467-5,120,S,Ni Po ,{-3}(B31-2)[4123],-3
453,453,-72.47720681425494,-64.36824934890294,E764630-4,404,,Ag Ni Ri ,{-3}(851+4)[8376],-3
454,454,42.910751215153866,-47.71018822518145,E9B8433-7,220,,Fl Ni ,{-3}(530+0)[3197],-3
455,455,-48.20787645543862,-9.767952308264128,C22456B-6,214,,Ni ,{-2}(742+2)[5377],-2
456,456,42.50058115835655,18.278976265226564,B100555-9,930,,Ni Va ,{+0}(F44-1)[655B],0
457,457,61.51992183566251,-36.66685347408456,E9AA67A-6,714,,Fl Ni ,{-3}(C51-1)[4349],-3
458,458,1.0443216683909462,37.05657763112329,C786443-6,803,S,Ni ,{-2}(930+2)[5225],-2
459,459,20.36010731226654,-48.02980828436962,A332200-E,402,,Lo ,{+1}(611+1)[232F],1
460,460,91.6849935093165,-37.58223975225867,E634EFF-6,900,,Hi In ,{-2}(5D9+3)[GC24],-2
461,461,-73.05504989957574,10.940692504785732,C6AA435-7,900,,Fl Ni ,{-2}(730+3)[6217],-2
462,462,5.002775330136067,-93.5296314876384,B89289D-7,200,,,{+0}(C7A-1)[3827],0
463,463,86.7815857442939,47.52907634440646,D799756-3,622,S,,{-2}(961-1)[2581],-2
464,464,55.64431588141239,65.2771324680269,E881134-3,522,,Lo ,{-3}(500-1)[1162],-3
465,465,-62.33571550485133,-63.98652562735021,C300552-6,102,,Ni Va ,{-2}(640-1)[2335],-2
466,466,38.85754420261813,15.60190569129205,D669103-4,102,S,Lo ,{-3}(B00-1)[5162],-3
467,467,86.09915229792347,12.516826522587898,B304830-9,321,NS,Ic Va ,{+2}(A76+2)[8A26],2
468,468,-50.06677503572114,9.052845924727372,D400561-6,323,,Ni Va ,{-3}(B42+0)[8268],-3
469,469,21.19131554567595,-87.2820670777572,C3006A6-8,401,S,Na Ni Va ,{-2}(652+3)[8459],-2
470,470,9.68909399334754,75.68456167881638,C23238C-A,104,,Lo ,{+0}(820+1)[136B],0
471,471,33.398004666479196,56.32078948300274,D532695-8,113,,Na Ni ,{-3}(B50+4)[3389],-3
472,472,-45.416247646171826,-1.2943815960307248,A000365-B,122,,As Lo Va ,{+1}(821-2)[441A],1
473,473,44.93164823146672,-23.844364917047777,A1209B8-A,100,,De Hi In Na Po ,{+2}(389+3)[EB58],2
474,474,-78.66763498549372,-43.47484760538129,B769146-B,500,,Lo ,{+1}(401+3)[127B],1
475,475,5.790543007337501,46.907630594965255,C464543-9,200,,Ag Ni ,{-1}(445-1)[4454],-1
476,476,50.98197073224515,81.08998728041858,E9CA765-7,512,,Fl ,{-2}(567-1)[B565],-2
477,477,-4.7144870215681145,-94.77958245415725,B6957AB-8,511,,Ag ,{+0}(767-1)[B787],0
478,478,-46.64737026192245,-0.5133732757592213,CEFA343-A,111,,Lo ,{+0}(520+2)[236C],0
479,479,8.62758813467952,-42.0716662900023,B583845-8,302,NS,Ri ,{+1}(975+4)[A93C],1
480,480,59.49060279726677,29.53917148402716,BC928BA-8,402,NS,,{+1}(B77-2)[B945],1
481,481,-22.385508705640845,-20.505932382308867,C351234-8,111,,Lo Po ,{-2}(A10+0)[2148],-2
482,482,-60.99632009001779,23.286021713503267,C27A941-C,500,S,Hi In ,{+1}(986+2)[6A6E],1
483,483,-1.8161770695946933,-44.67757250988198,C253125-5,612,S,Lo ,{-2}(900+4)[1174],-2
484,484,60.6816665676025,46.297674154930334,A875276-8,800,N,Lo ,{-1}(A10-1)[1118],-1
485,485,-9.053195518925072,-91.26056703098031,C664596-7,622,,Ag Ni ,{-2}(541+2)[1346],-2
486,486,-45.694106331664926,48.02181374697463,B677786-5,200,,Ag ,{+0}(767-3)[77A2],0
487,487,-42.948856951276305,26.08923880765377,B499467-B,402,,Ni ,{+1}(A36+2)[452B],1
488,488,-52.14093817987047,-10.818931310511438,A872100-C,530,,Lo ,{+1}(B01-2)[525E],1
489,489,30.502861985419628,-44.50129768083766,D304610-4,903,,Ic Ni Va ,{-3}(C50-2)[6338],-3
490,490,-25.60717747588328,73.9167459886534,A100303-B,212,,Lo Va ,{+1}(521+3)[143A],1
491,491,-72.48948378794888,-59.794348905561655,E877533-4,124,,Ag Ni ,{-3}(940-1)[9297],-3
492,492,-12.436523781051045,-57.07006267153507,D110264-8,201,S,Lo ,{-3}(410+0)[116D],-3
493,493,-56.46422559404532,-48.14575406269308,C5419AD-4,432,,Hi In Po ,{-1}(98A+0)[A867],-1
494,494,-32.11541970465408,61.66617618829091,E420401-7,112,,De Ni Po ,{-3}(831+4)[4158],-3
495,495,82.03974578938966,26.94579146591023,A203637-D,120,,Ic Na Ni Va ,{+1}(C57+0)[575D],1
496,496,-25.122192696535684,7.141844224144989,C6847C9-7,404,S,Ag Ri ,{-1}(B62+1)[C68A],-1
497,497,-12.159456810000657,-90.96309536790908,A554200-8,532,N,Lo ,{-1}(E10-1)[2147],-1
498,498,-7.425891635800519,-66.41572420012376,C120865-6,112,,De Na Po ,{-1}(873+0)[A774],-1
499,499,-19.03419110733351,4.092259479826654,C562021-7,003,,,{-2}(700-3)[1111],-2
500,500,-31.992609968579934,-31.815824782695824,C67A200-7,724,S,Lo ,{-2}(510+3)[1177],-2
501,501,-12.754206041157822,-8.809871089946398,C37A246-7,401,,Lo ,{-2}(610+0)[2159],-2
502,502,-23.03487629404277,54.064210935034396,B512552-9,202,,Ic Ni ,{+0}(946+1)[152A],0
503,503,57.037793870012685,55.355274722562854,B673452-B,220,NS,Ni ,{+2}(A36+4)[464A],2
504,504,-64.47016164000972,-31.141264208768217,C666454-7,802,,Ni ,{-2}(831+0)[1249],-2
505,505,-80.87320726352112,1.0085961241695696,B648844-5,302,,,{+0}(879-3)[8849],0
506,506,54.84950582077062,11.73541008107508,A300421-B,100,N,Ni Va ,{+1}(A37+0)[259B],1
507,507,78.22005355604648,35.63978658543181,B785688-A,530,,Ag Ni Ri ,{+1}(555+4)[972B],1
508,508,-84.75465632997752,39.53651088673802,D685875-4,723,S,Ri ,{-2}(673+1)[7627],-2
509,509,-46.90518921684226,-40.86497714557904,C945668-5,102,,Ni ,{-2}(654+3)[6437],-2
510,510,-2.391376060887529,63.306344785586965,C424834-8,822,S,,{-1}(977-2)[9749],-1
511,511,-34.15070960933693,67.5737777351509,C57956B-5,702,S,Ni ,{-2}(941+1)[7363],-2
512,512,82.56262311297479,12.439807186946506,B682512-9,622,NS,Ni ,{+1}(642-1)[7627],1
513,513,-31.131203418014806,-56.946212118305326,B245465-C,432,NS,Ni ,{+2}(F33+3)[563A],2
514,514,-66.51791987323298,25.24920954353771,B5998AA-B,130,,,{+2}(D78+2)[AA2B],2
515,515,35.963355919367416,31.316087412900018,B775666-A,332,,Ag Ni ,{+1}(C52-4)[976D],1
516,516,-71.83000003638446,45.35071185842683,B000579-A,701,NS,As Ni Va ,{+2}(644+0)[57A7],2
517,517,-81.06667777587721,-53.089025494327124,E520012-8,032,,De Po ,{-3}(C00+3)[1111],-3
518,518,-60.15530057560785,-41.116479162843554,E666248-5,630,,Lo ,{-3}(710+3)[5171],-3
519,519,-21.797710273690264,60.92217715176853,E88856A-1,604,,Ag Ni ,{-3}(740+1)[7232],-3
520,520,84.77962260486356,20.74779530151787,E368835-4,732,,Ri ,{-2}(475-2)[A666],-2
521,521,-38.34270343611379,-77.92869556134117,B62245A-8,502,,Ni ,{-1}(934+1)[4389],-1
